gvkey,iid,datadate,conm,cshoc,cshtrd,prccd,isin,fic,sic,Month,ILLIQ
102454,01W,20020415,KONINKLIJKE DSM NV,100954690,163308,46.17,NL0000009827,NLD,2800,200204,0.010610178
102454,01W,20020416,KONINKLIJKE DSM NV,100954690,301218,46.65,NL0000009827,NLD,2800,200204,0.034159277
102454,01W,20020417,KONINKLIJKE DSM NV,100954690,210436,46.6,NL0000009827,NLD,2800,200204,0.005098754
102454,01W,20020418,KONINKLIJKE DSM NV,100954690,1689746,46.85,NL0000009827,NLD,2800,200204,0.003157977
102454,01W,20020419,KONINKLIJKE DSM NV,100954690,657827,47.6,NL0000009827,NLD,2800,200204,0.023952046
102454,01W,20020422,KONINKLIJKE DSM NV,100954690,1302238,49.05,NL0000009827,NLD,2800,200204,0.022700667
102454,01W,20020423,KONINKLIJKE DSM NV,100954690,1127605,49,NL0000009827,NLD,2800,200204,0.000904934
102454,01W,20020424,KONINKLIJKE DSM NV,100955569,321144,48.55,NL0000009827,NLD,2800,200204,0.028861804
102454,01W,20020425,KONINKLIJKE DSM NV,100955569,835728,47.2,NL0000009827,NLD,2800,200204,0.034223689
102454,01W,20020426,KONINKLIJKE DSM NV,100955569,981955,49.13,NL0000009827,NLD,2800,200204,0.040005431
102454,01W,20020429,KONINKLIJKE DSM NV,100955569,458024,49.25,NL0000009827,NLD,2800,200204,0.005319696
102454,01W,20020430,KONINKLIJKE DSM NV,100955569,670640,49.38,NL0000009827,NLD,2800,200204,0.003925571
102454,01W,20020502,KONINKLIJKE DSM NV,100955569,302127,49.57,NL0000009827,NLD,2800,200205,0.012686597
102454,01W,20020503,KONINKLIJKE DSM NV,100955569,364786,50.05,NL0000009827,NLD,2800,200205,0.026290509
102454,01W,20020506,KONINKLIJKE DSM NV,100955569,389361,49.4,NL0000009827,NLD,2800,200205,0.033793561
102454,01W,20020507,KONINKLIJKE DSM NV,100955569,691909,49.55,NL0000009827,NLD,2800,200205,0.004375207
102454,01W,20020508,KONINKLIJKE DSM NV,100955569,263392,49.85,NL0000009827,NLD,2800,200205,0.02284828
102454,01W,20020509,KONINKLIJKE DSM NV,100955569,233959,49.8,NL0000009827,NLD,2800,200205,0.004291419
102454,01W,20020510,KONINKLIJKE DSM NV,100955569,680795,50.65,NL0000009827,NLD,2800,200205,0.024650352
102454,01W,20020513,KONINKLIJKE DSM NV,100955569,331286,51.25,NL0000009827,NLD,2800,200205,0.035339003
102454,01W,20020514,KONINKLIJKE DSM NV,100955569,720311,50.95,NL0000009827,NLD,2800,200205,0.008174421
102454,01W,20020515,KONINKLIJKE DSM NV,100955569,304653,50.9,NL0000009827,NLD,2800,200205,0.003224384
102454,01W,20020516,KONINKLIJKE DSM NV,100955569,225139,50.65,NL0000009827,NLD,2800,200205,0.021923497
102454,01W,20020517,KONINKLIJKE DSM NV,100955569,408292,51,NL0000009827,NLD,2800,200205,0.016808424
102454,01W,20020520,KONINKLIJKE DSM NV,100955569,168967,51.25,NL0000009827,NLD,2800,200205,0.028869831
102454,01W,20020521,KONINKLIJKE DSM NV,100955569,616127,50.95,NL0000009827,NLD,2800,200205,0.009556675
102454,01W,20020522,KONINKLIJKE DSM NV,100955569,381618,50.95,NL0000009827,NLD,2800,200205,0
102454,01W,20020523,KONINKLIJKE DSM NV,100955569,402427,50.85,NL0000009827,NLD,2800,200205,0.00488677
102454,01W,20020524,KONINKLIJKE DSM NV,100955569,318064,50.85,NL0000009827,NLD,2800,200205,0
102454,01W,20020527,KONINKLIJKE DSM NV,100955569,338215,51.1,NL0000009827,NLD,2800,200205,0.01446526
102454,01W,20020528,KONINKLIJKE DSM NV,100955569,529316,50.75,NL0000009827,NLD,2800,200205,0.013029177
102454,01W,20020529,KONINKLIJKE DSM NV,100955569,714752,51.15,NL0000009827,NLD,2800,200205,0.010941049
102454,01W,20020530,KONINKLIJKE DSM NV,100955569,360122,51.15,NL0000009827,NLD,2800,200205,0
102454,01W,20020531,KONINKLIJKE DSM NV,100955569,164054,50.9,NL0000009827,NLD,2800,200205,0.02993887
102454,01W,20020603,KONINKLIJKE DSM NV,100955569,192544,50.85,NL0000009827,NLD,2800,200206,0.005106802
102454,01W,20020604,KONINKLIJKE DSM NV,100955569,560017,50.45,NL0000009827,NLD,2800,200206,0.01415786
102454,01W,20020605,KONINKLIJKE DSM NV,100955569,317979,49.52,NL0000009827,NLD,2800,200206,0.059061418
102454,01W,20020606,KONINKLIJKE DSM NV,100955569,833007,48.77,NL0000009827,NLD,2800,200206,0.018461197
102454,01W,20020607,KONINKLIJKE DSM NV,100955569,1004278,47.36,NL0000009827,NLD,2800,200206,0.029645138
102454,01W,20020610,KONINKLIJKE DSM NV,100955569,355166,48.05,NL0000009827,NLD,2800,200206,0.040431915
102454,01W,20020611,KONINKLIJKE DSM NV,100955569,270143,48.42,NL0000009827,NLD,2800,200206,0.028286761
102454,01W,20020612,KONINKLIJKE DSM NV,100955569,640878,46.6,NL0000009827,NLD,2800,200206,0.060941075
102454,01W,20020613,KONINKLIJKE DSM NV,100955569,443879,46.45,NL0000009827,NLD,2800,200206,0.007275133
102454,01W,20020614,KONINKLIJKE DSM NV,100955569,510589,46.42,NL0000009827,NLD,2800,200206,0.00126574
102454,01W,20020617,KONINKLIJKE DSM NV,100955569,209603,47.1,NL0000009827,NLD,2800,200206,0.068879583
102454,01W,20020618,KONINKLIJKE DSM NV,100955569,335119,47.1,NL0000009827,NLD,2800,200206,0
102454,01W,20020619,KONINKLIJKE DSM NV,100955569,328327,46.45,NL0000009827,NLD,2800,200206,0.042620745
102454,01W,20020620,KONINKLIJKE DSM NV,100955569,383401,46,NL0000009827,NLD,2800,200206,0.025515345
102454,01W,20020621,KONINKLIJKE DSM NV,100955569,406356,45.8,NL0000009827,NLD,2800,200206,0.010746272
102454,01W,20020624,KONINKLIJKE DSM NV,100955569,352076,45.05,NL0000009827,NLD,2800,200206,0.047285724
102454,01W,20020625,KONINKLIJKE DSM NV,100955569,514321,45.05,NL0000009827,NLD,2800,200206,0
102454,01W,20020626,KONINKLIJKE DSM NV,100955569,467413,44.45,NL0000009827,NLD,2800,200206,0.02887877
102454,01W,20020627,KONINKLIJKE DSM NV,100955569,600815,45.7,NL0000009827,NLD,2800,200206,0.045525324
102454,01W,20020628,KONINKLIJKE DSM NV,100955569,495160,46.99,NL0000009827,NLD,2800,200206,0.055441977
102454,01W,20020701,KONINKLIJKE DSM NV,100955569,410915,46.68,NL0000009827,NLD,2800,200207,0.016161395
102454,01W,20020702,KONINKLIJKE DSM NV,100955569,443797,46.78,NL0000009827,NLD,2800,200207,0.004816765
102454,01W,20020703,KONINKLIJKE DSM NV,100955569,1036315,47.38,NL0000009827,NLD,2800,200207,0.012219809
102454,01W,20020704,KONINKLIJKE DSM NV,100955569,382825,47.2,NL0000009827,NLD,2800,200207,0.009961626
102454,01W,20020705,KONINKLIJKE DSM NV,100955569,565476,49.18,NL0000009827,NLD,2800,200207,0.07119713
102454,01W,20020708,KONINKLIJKE DSM NV,100955569,350224,49.22,NL0000009827,NLD,2800,200207,0.002320451
102454,01W,20020709,KONINKLIJKE DSM NV,100955569,570446,49.42,NL0000009827,NLD,2800,200207,0.007094352
102454,01W,20020710,KONINKLIJKE DSM NV,100955569,620745,48.35,NL0000009827,NLD,2800,200207,0.035651193
102454,01W,20020711,KONINKLIJKE DSM NV,100955569,651084,47.36,NL0000009827,NLD,2800,200207,0.03210602
102454,01W,20020712,KONINKLIJKE DSM NV,100955569,388683,46.96,NL0000009827,NLD,2800,200207,0.021914742
102454,01W,20020715,KONINKLIJKE DSM NV,100955569,925064,44.3,NL0000009827,NLD,2800,200207,0.064909181
102454,01W,20020716,KONINKLIJKE DSM NV,100955569,725817,44.12,NL0000009827,NLD,2800,200207,0.005620952
102454,01W,20020717,KONINKLIJKE DSM NV,100955569,717114,44.79,NL0000009827,NLD,2800,200207,0.020859579
102454,01W,20020718,KONINKLIJKE DSM NV,100955569,671896,45.81,NL0000009827,NLD,2800,200207,0.03313888
102454,01W,20020719,KONINKLIJKE DSM NV,100955569,341439,44.05,NL0000009827,NLD,2800,200207,0.117018258
102454,01W,20020722,KONINKLIJKE DSM NV,100957474,540055,42.3,NL0000009827,NLD,2800,200207,0.076605454
102454,01W,20020723,KONINKLIJKE DSM NV,100957474,535754,42.25,NL0000009827,NLD,2800,200207,0.002208909
102454,01W,20020724,KONINKLIJKE DSM NV,100957474,875942,40,NL0000009827,NLD,2800,200207,0.064216581
102454,01W,20020725,KONINKLIJKE DSM NV,100957474,1093824,41.5,NL0000009827,NLD,2800,200207,0.033044236
102454,01W,20020726,KONINKLIJKE DSM NV,100957474,730538,41,NL0000009827,NLD,2800,200207,0.016693344
102454,01W,20020729,KONINKLIJKE DSM NV,100957474,537064,44.08,NL0000009827,NLD,2800,200207,0.130101735
102454,01W,20020730,KONINKLIJKE DSM NV,100957474,640618,45.15,NL0000009827,NLD,2800,200207,0.036993625
102454,01W,20020731,KONINKLIJKE DSM NV,100957474,930201,46.5,NL0000009827,NLD,2800,200207,0.031210736
102454,01W,20020801,KONINKLIJKE DSM NV,100957474,708734,45.55,NL0000009827,NLD,2800,200208,0.029427404
102454,01W,20020802,KONINKLIJKE DSM NV,100957474,533616,44.16,NL0000009827,NLD,2800,200208,0.058987079
102454,01W,20020805,KONINKLIJKE DSM NV,100957474,515948,43,NL0000009827,NLD,2800,200208,0.052285781
102454,01W,20020806,KONINKLIJKE DSM NV,100957474,707806,43.15,NL0000009827,NLD,2800,200208,0.004911297
102454,01W,20020807,KONINKLIJKE DSM NV,100957474,614143,41.97,NL0000009827,NLD,2800,200208,0.045779762
102454,01W,20020808,KONINKLIJKE DSM NV,100957474,538906,43.06,NL0000009827,NLD,2800,200208,0.046972043
102454,01W,20020809,KONINKLIJKE DSM NV,100957474,493877,43.25,NL0000009827,NLD,2800,200208,0.008895056
102454,01W,20020812,KONINKLIJKE DSM NV,100957474,422614,42.94,NL0000009827,NLD,2800,200208,0.017082671
102454,01W,20020813,KONINKLIJKE DSM NV,100957474,240046,42.65,NL0000009827,NLD,2800,200208,0.02832595
102454,01W,20020814,KONINKLIJKE DSM NV,100957474,398430,41.5,NL0000009827,NLD,2800,200208,0.069550093
102454,01W,20020815,KONINKLIJKE DSM NV,100957474,290654,43.51,NL0000009827,NLD,2800,200208,0.158939071
102454,01W,20020816,KONINKLIJKE DSM NV,100957474,350316,43.35,NL0000009827,NLD,2800,200208,0.010535882
102454,01W,20020819,KONINKLIJKE DSM NV,100957474,293722,44.37,NL0000009827,NLD,2800,200208,0.078266203
102454,01W,20020820,KONINKLIJKE DSM NV,100957474,337911,43.44,NL0000009827,NLD,2800,200208,0.063356445
102454,01W,20020821,KONINKLIJKE DSM NV,100957474,362710,43.7,NL0000009827,NLD,2800,200208,0.016403344
102454,01W,20020822,KONINKLIJKE DSM NV,100957474,377058,45.08,NL0000009827,NLD,2800,200208,0.081187098
102454,01W,20020823,KONINKLIJKE DSM NV,100957474,212158,44.77,NL0000009827,NLD,2800,200208,0.032637372
102454,01W,20020826,KONINKLIJKE DSM NV,100957474,177943,44.51,NL0000009827,NLD,2800,200208,0.032827276
102454,01W,20020827,KONINKLIJKE DSM NV,100957474,190594,45.1,NL0000009827,NLD,2800,200208,0.068638257
102454,01W,20020828,KONINKLIJKE DSM NV,100957474,338480,44.5,NL0000009827,NLD,2800,200208,0.039834395
102454,01W,20020829,KONINKLIJKE DSM NV,100957474,522259,43.7,NL0000009827,NLD,2800,200208,0.035052792
102454,01W,20020830,KONINKLIJKE DSM NV,100957474,420620,44.48,NL0000009827,NLD,2800,200208,0.041690769
102454,01W,20020902,KONINKLIJKE DSM NV,100957474,143575,44.12,NL0000009827,NLD,2800,200209,0.056831376
102454,01W,20020903,KONINKLIJKE DSM NV,100957474,841829,42.36,NL0000009827,NLD,2800,200209,0.049355191
102454,01W,20020904,KONINKLIJKE DSM NV,100957474,744408,43.56,NL0000009827,NLD,2800,200209,0.037006869
102454,01W,20020905,KONINKLIJKE DSM NV,100957474,804027,43.6,NL0000009827,NLD,2800,200209,0.001141045
102454,01W,20020906,KONINKLIJKE DSM NV,100957474,555948,43.7,NL0000009827,NLD,2800,200209,0.004116086
102454,01W,20020909,KONINKLIJKE DSM NV,100957474,558479,43,NL0000009827,NLD,2800,200209,0.029148938
102454,01W,20020910,KONINKLIJKE DSM NV,100957474,477997,43.79,NL0000009827,NLD,2800,200209,0.037742179
102454,01W,20020911,KONINKLIJKE DSM NV,100957474,456029,44.49,NL0000009827,NLD,2800,200209,0.034501913
102454,01W,20020912,KONINKLIJKE DSM NV,100957474,368704,43.95,NL0000009827,NLD,2800,200209,0.033323993
102454,01W,20020913,KONINKLIJKE DSM NV,100957474,593445,43.9,NL0000009827,NLD,2800,200209,0.001919221
102454,01W,20020916,KONINKLIJKE DSM NV,100957474,368437,44.15,NL0000009827,NLD,2800,200209,0.015369016
102454,01W,20020917,KONINKLIJKE DSM NV,100957474,492726,44.3,NL0000009827,NLD,2800,200209,0.006871983
102454,01W,20020918,KONINKLIJKE DSM NV,100957474,658694,43.14,NL0000009827,NLD,2800,200209,0.040821987
102454,01W,20020919,KONINKLIJKE DSM NV,96550783,774017,43.18,NL0000009827,NLD,2800,200209,0.001196815
102454,01W,20020920,KONINKLIJKE DSM NV,96550783,698922,44.48,NL0000009827,NLD,2800,200209,0.04181671
102454,01W,20020923,KONINKLIJKE DSM NV,96550783,563874,44,NL0000009827,NLD,2800,200209,0.019346682
102454,01W,20020924,KONINKLIJKE DSM NV,96550783,683944,42.5,NL0000009827,NLD,2800,200209,0.051603812
102454,01W,20020925,KONINKLIJKE DSM NV,96550783,1016301,41.16,NL0000009827,NLD,2800,200209,0.032033698
102454,01W,20020926,KONINKLIJKE DSM NV,96550783,855375,42.35,NL0000009827,NLD,2800,200209,0.032850123
102454,01W,20020927,KONINKLIJKE DSM NV,96550783,734034,42,NL0000009827,NLD,2800,200209,0.011352789
102454,01W,20020930,KONINKLIJKE DSM NV,96550783,543870,41.4,NL0000009827,NLD,2800,200209,0.026647459
103205,01W,20001201,BOSKALIS WESTMINSTER NV,26466853,87439,28.2,NL0000852580,NLD,1600,200012,5.353276071
103205,01W,20001204,BOSKALIS WESTMINSTER NV,26466853,82177,28,NL0000852580,NLD,1600,200012,0.086920393
103205,01W,20001205,BOSKALIS WESTMINSTER NV,26466853,32056,27.6,NL0000852580,NLD,1600,200012,0.452107363
103205,01W,20001206,BOSKALIS WESTMINSTER NV,26466853,24703,27.5,NL0000852580,NLD,1600,200012,0.147203321
103205,01W,20001207,BOSKALIS WESTMINSTER NV,26466853,71586,27.95,NL0000852580,NLD,1600,200012,0.22490681
103205,01W,20001208,BOSKALIS WESTMINSTER NV,26466853,26446,26.4,NL0000852580,NLD,1600,200012,2.220075672
103205,01W,20001211,BOSKALIS WESTMINSTER NV,26466853,23241,26.65,NL0000852580,NLD,1600,200012,0.403634226
103205,01W,20001212,BOSKALIS WESTMINSTER NV,26466853,8037,27.1,NL0000852580,NLD,1600,200012,2.06609009
103205,01W,20001213,BOSKALIS WESTMINSTER NV,26466853,170192,27,NL0000852580,NLD,1600,200012,0.021761914
103205,01W,20001214,BOSKALIS WESTMINSTER NV,26466853,32742,27.25,NL0000852580,NLD,1600,200012,0.280200108
103205,01W,20001215,BOSKALIS WESTMINSTER NV,26466853,3375,26.8,NL0000852580,NLD,1600,200012,4.975124378
103205,01W,20001218,BOSKALIS WESTMINSTER NV,26466853,9833,26.55,NL0000852580,NLD,1600,200012,0.957611701
103205,01W,20001219,BOSKALIS WESTMINSTER NV,26466853,5634,26.5,NL0000852580,NLD,1600,200012,0.334893939
103205,01W,20001220,BOSKALIS WESTMINSTER NV,26466853,161970,25.45,NL0000852580,NLD,1600,200012,0.254722278
103205,01W,20001221,BOSKALIS WESTMINSTER NV,26466853,28008,25.4,NL0000852580,NLD,1600,200012,0.070283631
103205,01W,20001222,BOSKALIS WESTMINSTER NV,26466853,32520,25.3,NL0000852580,NLD,1600,200012,0.121542717
103205,01W,20001227,BOSKALIS WESTMINSTER NV,26466853,8089,25.6,NL0000852580,NLD,1600,200012,1.448726666
103205,01W,20001228,BOSKALIS WESTMINSTER NV,26466853,12480,26.05,NL0000852580,NLD,1600,200012,1.384172449
103205,01W,20001229,BOSKALIS WESTMINSTER NV,26466853,22462,26.3,NL0000852580,NLD,1600,200012,0.423190429
103205,01W,20010102,BOSKALIS WESTMINSTER NV,26466853,39967,27.8,NL0000852580,NLD,1600,200101,1.350034642
103205,01W,20010103,BOSKALIS WESTMINSTER NV,26466853,215899,28.05,NL0000852580,NLD,1600,200101,0.041281599
103205,01W,20010104,BOSKALIS WESTMINSTER NV,26466853,41901,28,NL0000852580,NLD,1600,200101,0.042617462
103205,01W,20010105,BOSKALIS WESTMINSTER NV,26466853,41857,27.95,NL0000852580,NLD,1600,200101,0.042738581
103205,01W,20010108,BOSKALIS WESTMINSTER NV,26466853,77494,28.1,NL0000852580,NLD,1600,200101,0.068883763
103205,01W,20010109,BOSKALIS WESTMINSTER NV,26466853,176331,29.2,NL0000852580,NLD,1600,200101,0.213639308
103205,01W,20010110,BOSKALIS WESTMINSTER NV,26466853,83920,28.8,NL0000852580,NLD,1600,200101,0.165501536
103205,01W,20010111,BOSKALIS WESTMINSTER NV,26466853,9083,28.7,NL0000852580,NLD,1600,200101,0.383609001
103205,01W,20010112,BOSKALIS WESTMINSTER NV,26466853,54458,28.95,NL0000852580,NLD,1600,200101,0.158573186
103205,01W,20010115,BOSKALIS WESTMINSTER NV,26466853,178151,30,NL0000852580,NLD,1600,200101,0.196462551
103205,01W,20010116,BOSKALIS WESTMINSTER NV,26466853,98887,29.45,NL0000852580,NLD,1600,200101,0.188859219
103205,01W,20010117,BOSKALIS WESTMINSTER NV,26466853,352555,29.15,NL0000852580,NLD,1600,200101,0.02919146
103205,01W,20010118,BOSKALIS WESTMINSTER NV,26466853,51813,28.8,NL0000852580,NLD,1600,200101,0.234550746
103205,01W,20010119,BOSKALIS WESTMINSTER NV,26466853,42546,28.6,NL0000852580,NLD,1600,200101,0.164363442
103205,01W,20010122,BOSKALIS WESTMINSTER NV,26466853,47714,28.65,NL0000852580,NLD,1600,200101,0.036576282
103205,01W,20010123,BOSKALIS WESTMINSTER NV,26466853,58403,27.7,NL0000852580,NLD,1600,200101,0.587230603
103205,01W,20010124,BOSKALIS WESTMINSTER NV,26466853,235642,27.95,NL0000852580,NLD,1600,200101,0.03795819
103205,01W,20010125,BOSKALIS WESTMINSTER NV,26466853,29734,27.6,NL0000852580,NLD,1600,200101,0.426486831
103205,01W,20010126,BOSKALIS WESTMINSTER NV,26466853,47789,27.05,NL0000852580,NLD,1600,200101,0.425468564
103205,01W,20010129,BOSKALIS WESTMINSTER NV,26466853,12054,26.95,NL0000852580,NLD,1600,200101,0.307829363
103205,01W,20010130,BOSKALIS WESTMINSTER NV,26466853,38481,26.5,NL0000852580,NLD,1600,200101,0.441286143
103205,01W,20010131,BOSKALIS WESTMINSTER NV,26466853,45390,27.05,NL0000852580,NLD,1600,200101,0.447955876
103205,01W,20010201,BOSKALIS WESTMINSTER NV,26466853,13800,26.7,NL0000852580,NLD,1600,200102,0.949899582
103205,01W,20010202,BOSKALIS WESTMINSTER NV,26466853,217839,28.2,NL0000852580,NLD,1600,200102,0.244177991
103205,01W,20010205,BOSKALIS WESTMINSTER NV,26466853,104755,28.55,NL0000852580,NLD,1600,200102,0.117027296
103205,01W,20010206,BOSKALIS WESTMINSTER NV,26466853,140793,28.9,NL0000852580,NLD,1600,200102,0.08601796
103205,01W,20010207,BOSKALIS WESTMINSTER NV,26466853,42654,28.8,NL0000852580,NLD,1600,200102,0.081404375
103205,01W,20010208,BOSKALIS WESTMINSTER NV,26466853,42225,28.95,NL0000852580,NLD,1600,200102,0.122708044
103205,01W,20010209,BOSKALIS WESTMINSTER NV,26466853,527008,28.7,NL0000852580,NLD,1600,200102,0.016528784
103205,01W,20010212,BOSKALIS WESTMINSTER NV,26466853,54517,29,NL0000852580,NLD,1600,200102,0.189754161
103205,01W,20010213,BOSKALIS WESTMINSTER NV,26466853,38780,29.5,NL0000852580,NLD,1600,200102,0.437059117
103205,01W,20010214,BOSKALIS WESTMINSTER NV,26466853,13708,29.75,NL0000852580,NLD,1600,200102,0.613026068
103205,01W,20010215,BOSKALIS WESTMINSTER NV,26466853,34198,29.8,NL0000852580,NLD,1600,200102,0.049062879
103205,01W,20010216,BOSKALIS WESTMINSTER NV,26466853,101600,30.15,NL0000852580,NLD,1600,200102,0.114258106
103205,01W,20010219,BOSKALIS WESTMINSTER NV,26466853,56922,30.95,NL0000852580,NLD,1600,200102,0.454097575
103205,01W,20010220,BOSKALIS WESTMINSTER NV,26466853,27957,30.95,NL0000852580,NLD,1600,200102,0
103205,01W,20010221,BOSKALIS WESTMINSTER NV,26466853,90416,30.2,NL0000852580,NLD,1600,200102,0.27466861
103205,01W,20010222,BOSKALIS WESTMINSTER NV,26466853,149346,31.6,NL0000852580,NLD,1600,200102,0.296652053
103205,01W,20010223,BOSKALIS WESTMINSTER NV,26466853,67714,31.45,NL0000852580,NLD,1600,200102,0.070435587
103205,01W,20010226,BOSKALIS WESTMINSTER NV,26466853,105508,31.25,NL0000852580,NLD,1600,200102,0.060658907
103205,01W,20010227,BOSKALIS WESTMINSTER NV,26466853,76680,31.9,NL0000852580,NLD,1600,200102,0.265729989
103205,01W,20010228,BOSKALIS WESTMINSTER NV,26466853,96771,32.1,NL0000852580,NLD,1600,200102,0.064384264
103205,01W,20010301,BOSKALIS WESTMINSTER NV,26466853,95788,31.25,NL0000852580,NLD,1600,200103,0.283960413
103205,01W,20010302,BOSKALIS WESTMINSTER NV,26466853,224387,31.1,NL0000852580,NLD,1600,200103,0.021494789
103205,01W,20010305,BOSKALIS WESTMINSTER NV,26466853,24008,31.1,NL0000852580,NLD,1600,200103,0
103205,01W,20010306,BOSKALIS WESTMINSTER NV,26466853,31481,31.35,NL0000852580,NLD,1600,200103,0.253310939
103205,01W,20010307,BOSKALIS WESTMINSTER NV,26466853,20198,31.5,NL0000852580,NLD,1600,200103,0.235761202
103205,01W,20010308,BOSKALIS WESTMINSTER NV,26466853,44419,31.2,NL0000852580,NLD,1600,200103,0.216470083
103205,01W,20010309,BOSKALIS WESTMINSTER NV,26466853,10845,31.3,NL0000852580,NLD,1600,200103,0.294595498
103205,01W,20010312,BOSKALIS WESTMINSTER NV,26466853,10649,30.7,NL0000852580,NLD,1600,200103,1.835287252
103205,01W,20010313,BOSKALIS WESTMINSTER NV,26466853,49122,30.1,NL0000852580,NLD,1600,200103,0.40579689
103205,01W,20010314,BOSKALIS WESTMINSTER NV,26466853,74899,29.8,NL0000852580,NLD,1600,200103,0.134409192
103205,01W,20010315,BOSKALIS WESTMINSTER NV,26466853,81251,30,NL0000852580,NLD,1600,200103,0.082050272
103205,01W,20010316,BOSKALIS WESTMINSTER NV,26466853,20179,28.8,NL0000852580,NLD,1600,200103,2.0648529
103205,01W,20010319,BOSKALIS WESTMINSTER NV,26466853,21249,29.15,NL0000852580,NLD,1600,200103,0.565055347
103205,01W,20010320,BOSKALIS WESTMINSTER NV,26466853,26890,28.4,NL0000852580,NLD,1600,200103,0.982091882
103205,01W,20010321,BOSKALIS WESTMINSTER NV,26466853,32034,27.75,NL0000852580,NLD,1600,200103,0.731205077
103205,01W,20010322,BOSKALIS WESTMINSTER NV,26466853,253568,26.65,NL0000852580,NLD,1600,200103,0.162779993
103205,01W,20010323,BOSKALIS WESTMINSTER NV,26466853,98858,27.15,NL0000852580,NLD,1600,200103,0.186289489
103205,01W,20010326,BOSKALIS WESTMINSTER NV,26466853,161126,27.4,NL0000852580,NLD,1600,200103,0.056627035
103205,01W,20010327,BOSKALIS WESTMINSTER NV,26466853,235977,27.2,NL0000852580,NLD,1600,200103,0.031159567
103205,01W,20010328,BOSKALIS WESTMINSTER NV,26466853,50815,27.25,NL0000852580,NLD,1600,200103,0.036108676
103205,01W,20010329,BOSKALIS WESTMINSTER NV,26466853,300812,26.8,NL0000852580,NLD,1600,200103,0.055819066
103205,01W,20010330,BOSKALIS WESTMINSTER NV,26466853,41050,27,NL0000852580,NLD,1600,200103,0.180448414
103205,01W,20010402,BOSKALIS WESTMINSTER NV,26466853,42414,26.95,NL0000852580,NLD,1600,200104,0.043742339
103205,01W,20010403,BOSKALIS WESTMINSTER NV,26466853,30417,26.7,NL0000852580,NLD,1600,200104,0.307831012
103205,01W,20010404,BOSKALIS WESTMINSTER NV,26466853,78797,26.3,NL0000852580,NLD,1600,200104,0.193016555
103205,01W,20010405,BOSKALIS WESTMINSTER NV,26466853,73771,27.1,NL0000852580,NLD,1600,200104,0.400161245
103205,01W,20010406,BOSKALIS WESTMINSTER NV,26466853,107760,28,NL0000852580,NLD,1600,200104,0.298281896
103205,01W,20010409,BOSKALIS WESTMINSTER NV,26466853,101933,27.9,NL0000852580,NLD,1600,200104,0.035162601
103205,01W,20010410,BOSKALIS WESTMINSTER NV,26466853,46894,27.7,NL0000852580,NLD,1600,200104,0.153968879
103205,01W,20010411,BOSKALIS WESTMINSTER NV,26466853,52257,28.9,NL0000852580,NLD,1600,200104,0.794582378
103205,01W,20010412,BOSKALIS WESTMINSTER NV,26466853,78645,29.65,NL0000852580,NLD,1600,200104,0.32163659
103205,01W,20010417,BOSKALIS WESTMINSTER NV,26466853,54076,29.2,NL0000852580,NLD,1600,200104,0.284987035
103205,01W,20010418,BOSKALIS WESTMINSTER NV,26466853,17752,29.7,NL0000852580,NLD,1600,200104,0.948344797
103205,01W,20010419,BOSKALIS WESTMINSTER NV,26466853,63188,29.8,NL0000852580,NLD,1600,200104,0.053106677
103205,01W,20010420,BOSKALIS WESTMINSTER NV,26466853,19680,30.45,NL0000852580,NLD,1600,200104,1.084678334
103205,01W,20010423,BOSKALIS WESTMINSTER NV,26466853,83575,31,NL0000852580,NLD,1600,200104,0.212287592
103205,01W,20010424,BOSKALIS WESTMINSTER NV,26466853,184384,32,NL0000852580,NLD,1600,200104,0.169483252
103205,01W,20010425,BOSKALIS WESTMINSTER NV,26466853,90227,32.35,NL0000852580,NLD,1600,200104,0.119910508
103205,01W,20010426,BOSKALIS WESTMINSTER NV,26466853,79819,32.4,NL0000852580,NLD,1600,200104,0.019333866
103205,01W,20010427,BOSKALIS WESTMINSTER NV,26466853,68422,33.25,NL0000852580,NLD,1600,200104,0.3736212
103205,01W,20010501,BOSKALIS WESTMINSTER NV,26466853,21845,33.05,NL0000852580,NLD,1600,200105,0.277017039
103205,01W,20010502,BOSKALIS WESTMINSTER NV,26466853,81801,33.7,NL0000852580,NLD,1600,200105,0.235789707
103205,01W,20010503,BOSKALIS WESTMINSTER NV,26466853,115111,33.75,NL0000852580,NLD,1600,200105,0.012870025
103205,01W,20010504,BOSKALIS WESTMINSTER NV,26466853,171883,34.35,NL0000852580,NLD,1600,200105,0.1016229
103205,01W,20010507,BOSKALIS WESTMINSTER NV,26466853,133544,34.45,NL0000852580,NLD,1600,200105,0.021736339
103205,01W,20010508,BOSKALIS WESTMINSTER NV,26466853,245113,32.55,NL0000852580,NLD,1600,200105,0.238142146
103205,01W,20010509,BOSKALIS WESTMINSTER NV,26466853,68881,32.5,NL0000852580,NLD,1600,200105,0.022335064
103205,01W,20010510,BOSKALIS WESTMINSTER NV,26466853,134640,32.8,NL0000852580,NLD,1600,200105,0.067931829
103205,01W,20010511,BOSKALIS WESTMINSTER NV,26466853,35468,32.3,NL0000852580,NLD,1600,200105,0.436446266
103205,01W,20010514,BOSKALIS WESTMINSTER NV,26466853,32478,32.45,NL0000852580,NLD,1600,200105,0.142326995
